Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
01/16/2021,624,15,46,84,141,104,111,82,63,28,10,1,355,269,0,275,25,103,149,20,52,0,0,0,1,1,5,5,3,0,8,7,0,9,1,2,3,0,0,1,4,3,4,4,11,11,7,1,22,24,0,13,1,15,14,3,0
11/21/2020,1264,18,96,160,294,248,194,161,116,60,31,0,640,623,1,442,52,218,342,60,150,0,0,0,0,3,4,4,7,0,8,10,0,6,2,7,3,0,0,3,6,11,16,9,15,17,19,0,40,56,0,28,3,38,22,3,2
12/26/2020,955,19,75,94,234,179,155,140,89,41,23,0,506,446,3,388,29,148,249,55,86,0,0,0,1,0,3,9,6,0,8,11,0,5,0,6,8,0,0,2,10,5,7,13,14,14,10,0,40,35,0,23,1,32,11,6,2
05/17/2021,346,7,38,58,84,74,44,38,33,8,7,0,197,149,0,72,12,157,51,15,39,0,0,0,0,1,1,3,2,0,3,4,0,3,0,4,0,0,0,2,7,4,4,6,7,4,4,0,16,22,0,7,0,29,1,0,1
10/22/2020,1307,4,62,146,331,308,214,137,92,53,26,0,681,621,5,540,30,201,346,47,143,0,0,1,1,0,0,2,0,0,2,2,0,1,0,1,2,0,0,0,5,6,8,13,7,9,14,0,39,23,0,23,1,20,12,5,1
05/12/2020,940,46,123,64,176,177,181,163,92,49,38,0,492,446,2,500,12,190,127,17,94,0,0,4,2,4,10,7,19,0,12,34,0,21,2,19,4,0,0,1,11,15,8,27,25,17,19,0,61,62,0,51,3,48,16,2,3
03/11/2022,125,2,13,27,24,25,13,16,12,4,4,0,55,69,1,13,13,20,45,9,25,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,4,1,2,2,0,4,0,5,8,0,2,1,7,3,0,0
01/15/2023,151,1,20,16,20,25,20,28,17,10,15,0,82,69,0,41,14,38,35,13,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,1,2,3,3,8,0,11,9,0,4,3,5,8,0,0
03/07/2021,174,4,7,16,42,39,33,25,11,5,3,0,83,91,0,48,16,29,63,10,8,0,0,0,0,1,1,0,2,0,2,2,0,0,0,2,2,0,0,0,0,2,1,1,0,1,2,0,5,2,0,4,1,1,1,0,0
12/23/2021,7147,18,120,984,1990,1696,1064,729,430,161,91,2,3930,3182,35,1076,235,2098,1895,615,1228,0,0,1,0,3,6,4,4,0,8,10,0,3,0,7,8,0,0,3,18,9,11,23,21,17,18,0,70,50,0,29,0,65,21,5,0
07/30/2022,486,1,34,55,92,98,65,66,52,38,20,0,291,193,2,110,34,129,119,22,72,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,2,3,7,4,14,0,21,13,0,1,3,20,9,1,0
07/25/2022,1042,3,39,131,218,200,134,143,136,52,28,0,594,445,3,248,62,310,227,46,149,0,0,2,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,3,2,6,3,4,6,8,7,0,20,19,0,11,2,16,8,1,1
10/27/2020,1627,4,83,202,452,342,251,179,117,53,31,0,840,783,4,681,44,247,416,82,157,0,0,0,0,0,3,1,0,0,2,2,0,3,0,0,1,0,0,4,2,6,11,23,20,8,9,0,48,35,0,23,3,35,16,5,1
04/01/2022,321,0,6,56,79,81,38,29,28,4,6,0,173,142,6,35,26,36,151,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0,2,4,0,0,0,3,3,0,0
06/19/2022,480,1,28,64,96,112,75,52,43,20,18,0,280,199,1,85,44,113,152,20,66,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,2,4,3,4,5,8,0,18,10,0,4,4,16,3,1,0
02/05/2022,376,15,29,81,67,77,47,52,22,20,10,0,168,208,0,75,21,71,106,14,89,0,0,0,0,2,5,4,4,0,5,10,0,7,2,2,4,0,0,2,1,3,1,5,2,7,8,0,14,15,0,4,0,11,10,2,2
03/29/2020,283,20,128,4,30,48,54,50,50,30,17,0,129,154,0,55,12,153,43,10,10,0,1,0,1,4,4,6,4,0,3,17,0,2,2,14,2,0,0,0,5,12,25,23,25,24,14,0,56,72,0,21,3,91,10,2,1
08/21/2021,372,1,39,48,91,87,67,43,24,9,3,0,192,180,0,98,11,101,99,19,44,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,12,4,7,4,2,4,0,19,20,0,8,0,19,9,2,1
03/09/2020,5,0,3,3,0,0,0,0,0,1,1,0,3,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,0,1,0,0,2,0,0
03/20/2021,277,6,26,31,90,67,37,24,18,5,5,0,135,142,0,68,17,79,87,9,17,0,0,0,0,1,2,1,2,0,3,3,0,1,0,3,2,0,0,1,5,3,1,9,5,1,1,0,14,12,0,6,1,11,7,0,1
04/22/2020,1053,45,147,33,168,168,168,206,150,65,95,0,547,506,0,488,26,282,125,47,85,0,0,3,2,5,15,8,12,0,20,25,0,8,0,27,9,1,0,0,5,10,28,24,33,22,25,0,71,76,0,47,4,60,26,9,1
11/15/2021,692,5,32,194,121,145,100,66,35,20,11,0,347,339,6,111,11,174,219,56,121,0,0,0,0,0,2,1,2,0,4,1,0,1,0,2,2,0,0,1,2,3,4,6,7,3,6,0,16,16,0,7,0,17,8,0,0
10/03/2021,204,4,22,46,39,36,24,28,18,9,4,0,102,102,0,32,9,55,82,9,17,0,0,0,0,1,2,0,1,0,0,4,0,1,0,1,2,0,0,0,3,2,3,3,2,7,2,0,14,8,0,3,1,12,5,1,0
02/25/2021,282,8,17,33,69,60,53,19,26,17,5,0,135,147,0,101,14,43,85,12,27,0,0,0,0,0,1,5,2,0,2,6,0,4,0,1,3,0,0,0,1,1,1,5,2,6,1,0,7,10,0,3,4,7,3,0,0
12/22/2022,524,1,33,44,73,97,71,74,84,52,29,0,297,226,1,133,17,139,138,19,78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,1,1,4,7,8,6,0,18,15,0,6,1,12,11,1,2
06/08/2021,74,4,11,21,17,12,8,6,7,2,1,0,44,30,0,23,3,33,7,2,6,0,0,0,0,1,1,2,0,0,1,3,0,2,0,1,1,0,0,0,1,3,0,2,2,2,1,0,8,3,0,4,1,4,2,0,0
02/26/2022,106,1,7,18,21,22,12,13,9,10,1,0,49,57,0,18,8,9,44,5,22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,3,0,0,3,4,0,2,0,0,5,0,0
09/30/2022,317,1,20,51,49,32,54,56,38,25,12,0,182,133,2,82,29,94,67,15,30,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,3,1,2,5,6,0,15,5,0,3,1,8,7,0,1
04/14/2020,666,33,166,16,102,121,122,126,78,51,50,0,356,310,0,254,26,216,103,28,39,0,1,2,1,3,5,9,12,0,11,22,0,8,2,13,10,0,0,3,7,13,19,37,30,29,28,0,71,95,0,58,3,70,27,7,1
03/01/2020,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0
07/12/2022,963,5,41,106,187,184,165,143,84,57,37,0,552,408,3,226,64,240,243,51,139,0,0,0,0,1,0,1,3,0,2,3,0,0,1,3,1,0,0,0,3,4,3,8,8,6,9,0,24,17,0,8,3,15,12,2,1
12/12/2022,914,1,45,199,111,104,127,127,123,61,62,0,505,408,1,216,35,302,224,39,98,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,3,4,2,4,5,10,15,0,25,20,0,10,3,17,14,1,0
11/23/2020,2374,19,127,274,542,492,360,351,201,99,55,0,1258,1112,4,966,75,452,504,101,276,0,0,1,1,2,2,5,8,0,11,8,0,8,0,7,4,0,0,3,7,7,13,18,30,19,30,0,64,63,0,36,5,56,22,4,4
07/04/2020,63,5,14,8,16,10,13,6,7,2,1,0,33,28,2,14,3,17,16,3,10,0,0,0,0,0,2,1,2,0,1,4,0,4,0,0,1,0,0,2,1,0,1,5,1,2,2,0,8,6,0,2,0,8,1,1,2
06/17/2020,219,21,28,18,57,33,32,30,23,13,13,0,109,109,1,107,3,49,39,5,16,0,0,0,1,3,7,5,5,0,11,10,0,9,1,7,4,0,0,1,2,3,2,3,5,5,7,0,16,12,0,6,1,17,4,0,0
02/07/2021,212,8,31,23,48,46,30,31,14,13,7,0,113,99,0,63,11,46,70,10,12,0,0,0,0,1,1,4,2,0,3,5,0,1,1,4,2,0,0,1,1,4,2,5,7,6,5,0,16,15,0,7,1,14,8,1,0
03/08/2020,3,0,7,0,0,1,1,0,0,1,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,3,4,0,2,0,4,1,0,0
10/23/2020,1016,4,61,126,251,188,173,134,90,37,16,1,543,469,4,312,32,203,320,38,111,0,0,0,0,0,0,0,4,0,3,1,0,2,0,1,1,0,0,3,4,8,4,12,17,9,4,0,31,30,0,17,2,21,17,0,4
07/11/2022,1015,1,43,142,191,174,143,157,101,62,45,0,545,469,1,235,70,237,255,60,158,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,5,3,7,10,14,0,22,21,0,8,3,17,12,2,1
06/22/2022,967,0,28,95,205,230,156,129,93,32,27,0,576,388,3,216,60,243,268,47,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,6,5,9,0,13,15,0,7,0,10,10,0,1
06/09/2021,64,5,7,11,14,7,12,10,4,3,3,0,33,30,1,17,2,23,15,2,5,0,0,0,0,2,1,0,2,0,3,2,0,0,0,4,1,0,0,0,1,1,1,2,2,0,0,0,3,4,0,4,0,2,1,0,0
11/29/2020,898,18,90,105,215,191,130,115,78,41,23,0,452,444,2,267,30,169,252,39,141,0,0,0,0,2,6,7,3,0,3,15,0,8,1,8,1,0,0,1,2,12,10,15,21,15,14,0,38,52,0,30,5,32,17,4,2
09/25/2021,228,3,23,45,50,43,31,22,23,8,6,0,120,108,0,48,11,59,69,19,22,0,0,1,0,1,0,0,1,0,2,1,0,0,0,2,0,1,0,2,5,3,3,3,3,1,3,0,16,7,0,6,0,12,3,2,0
12/09/2022,569,0,38,123,83,77,83,72,59,47,24,1,336,232,1,175,29,163,126,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,2,8,11,6,0,14,24,0,8,2,19,8,1,0
08/18/2022,590,1,31,94,88,99,75,78,78,52,25,1,341,248,1,155,44,146,138,31,76,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3,1,5,2,5,7,7,0,17,14,0,7,1,12,8,2,1
03/27/2022,173,1,5,26,43,51,23,11,9,6,4,0,95,74,4,19,6,13,87,11,37,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,0,4,1,0,1,1,1,2,0,0
04/18/2022,770,1,13,145,168,160,124,82,49,31,11,0,440,325,5,118,75,89,301,55,132,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,2,1,3,1,0,4,0,9,4,0,1,0,4,8,0,0
03/02/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11/07/2021,305,5,15,64,79,73,45,24,12,5,3,0,162,143,0,42,12,71,101,20,59,0,0,0,0,1,1,2,1,0,2,3,0,3,0,2,0,0,0,1,2,0,5,1,2,2,2,0,9,6,0,4,0,10,1,0,0
06/14/2022,831,0,32,103,184,183,124,97,73,42,25,0,475,354,2,161,67,190,235,40,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,2,4,7,7,0,18,14,0,6,3,16,6,1,0
04/10/2020,570,32,154,22,79,101,99,107,85,42,35,0,256,314,0,189,29,223,85,26,18,0,0,1,3,3,3,9,13,0,11,21,0,3,2,24,3,0,0,0,9,10,22,19,40,26,28,0,62,92,0,51,4,68,23,8,0
05/10/2022,1713,0,24,512,280,343,222,159,105,59,33,0,975,725,13,300,147,286,616,101,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,2,3,5,0,9,15,0,5,1,9,6,2,1
07/10/2021,49,0,4,7,12,16,8,2,1,3,0,0,24,25,0,8,2,12,20,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,3,1,0,0,0,3,0,0,1
08/21/2020,430,5,19,60,139,88,46,54,29,11,3,0,242,186,2,229,17,56,94,13,21,0,0,0,1,1,1,1,1,0,3,2,0,4,0,0,1,0,0,1,0,1,3,5,3,3,3,0,11,8,0,11,0,5,2,1,0
02/08/2023,448,0,17,150,72,48,48,45,36,28,21,0,247,200,1,145,22,143,89,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,2,5,4,0,9,8,0,2,1,11,3,0,0
09/16/2021,476,7,30,94,116,114,55,49,24,21,3,0,250,225,1,89,21,130,153,27,56,0,0,1,1,1,3,0,1,0,2,5,0,3,0,3,1,0,0,0,2,4,2,8,7,5,2,0,14,16,0,6,0,15,9,0,0
11/14/2021,382,4,32,97,82,79,51,36,25,6,6,0,179,201,2,57,10,95,119,28,73,0,0,0,0,1,1,0,2,0,1,3,0,2,0,2,0,0,0,2,3,6,4,6,8,1,2,0,16,16,0,9,2,12,5,3,1
01/14/2022,3084,21,147,821,523,534,391,312,261,143,99,0,1642,1437,5,784,179,552,765,176,628,0,0,1,2,0,2,12,4,0,8,13,0,4,1,10,6,0,0,7,21,19,16,8,28,13,35,0,70,77,0,32,10,59,39,5,2
01/09/2023,493,0,36,90,60,75,58,68,61,50,31,0,268,222,3,147,27,149,106,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,9,11,7,0,17,19,0,9,1,15,10,1,0
01/19/2022,2341,18,123,677,423,413,280,222,163,96,67,0,1263,1072,6,685,133,419,563,106,435,0,0,0,1,0,7,3,7,0,8,10,0,4,0,7,6,1,0,10,15,11,10,9,26,15,27,0,61,62,0,32,3,52,30,6,0
02/11/2022,330,9,23,72,86,58,32,33,23,17,9,0,174,156,0,62,23,48,112,19,66,0,0,0,2,0,1,5,1,0,2,7,0,2,1,3,3,0,0,1,1,5,2,4,2,4,4,0,12,11,0,5,0,10,7,0,1
10/13/2022,365,1,26,72,41,53,50,46,44,34,25,0,206,158,1,71,21,121,87,18,47,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,3,3,2,5,5,6,0,16,10,0,4,1,13,7,0,1
02/18/2023,196,0,18,26,38,26,25,30,23,13,15,0,104,90,2,43,9,62,49,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,2,3,0,5,0,10,8,0,10,1,2,3,2,0
12/27/2021,9237,17,195,1477,2199,2007,1393,1033,690,294,143,1,5112,4094,31,2018,336,2431,1960,683,1809,0,0,0,0,2,5,4,6,0,6,11,0,3,1,9,4,0,0,7,18,24,25,27,41,28,25,0,103,92,0,41,4,109,32,8,1
11/03/2021,519,8,24,143,96,105,59,55,32,17,12,0,280,235,4,66,12,162,165,35,79,0,0,2,1,0,0,1,4,0,5,3,0,3,1,3,1,0,0,0,2,4,1,4,4,5,4,0,16,8,0,2,0,9,9,3,1
01/20/2022,1993,38,108,518,379,357,237,211,146,79,66,0,1034,958,1,533,110,377,527,95,351,0,0,1,0,2,10,6,19,0,24,14,0,2,1,26,9,0,0,5,6,9,11,16,21,20,20,0,56,52,0,27,4,46,26,4,1
07/22/2021,224,1,10,37,65,53,21,24,12,10,2,0,120,103,1,47,2,69,75,4,27,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2,3,2,0,0,4,6,0,2,0,5,3,0,0
05/01/2020,1173,39,139,59,224,221,204,195,134,68,68,0,636,537,0,637,33,225,129,33,116,0,1,0,1,4,12,8,13,0,14,25,0,12,1,15,10,0,1,0,14,13,16,23,23,30,20,0,75,64,0,48,3,62,22,3,1
08/09/2022,818,1,54,107,161,154,152,81,68,61,34,0,490,326,2,214,46,216,188,37,117,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6,4,7,2,10,12,8,5,0,31,23,0,12,1,25,12,4,0
06/03/2021,95,7,15,20,20,19,13,10,6,6,1,0,47,48,0,20,4,45,16,0,10,0,0,0,1,0,2,4,0,0,4,3,0,3,1,2,1,0,0,1,1,3,2,2,4,1,1,0,6,9,0,2,0,10,2,1,0
04/03/2022,215,1,8,51,33,63,29,17,14,4,4,0,127,84,4,25,21,24,95,19,31,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,3,0,3,5,0,1,0,2,4,0,1
11/03/2022,463,1,30,94,65,79,63,52,52,32,26,0,292,168,3,98,29,162,97,22,55,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,2,1,6,4,7,6,0,17,13,0,5,1,17,7,0,0
08/05/2020,378,4,20,44,114,83,54,33,32,14,4,0,184,192,2,182,4,85,77,13,17,0,0,0,1,0,2,1,0,0,0,4,0,3,0,1,0,0,0,0,2,0,2,4,5,3,4,0,11,9,0,5,0,10,4,0,1
03/06/2022,81,4,10,7,24,12,12,6,7,7,6,0,44,37,0,11,2,21,31,2,14,0,0,0,0,1,0,1,2,0,2,2,0,0,0,3,1,0,0,0,0,2,2,1,1,3,1,0,6,4,0,2,0,4,4,0,0
11/30/2021,1171,2,39,272,254,231,151,134,73,35,21,0,577,591,3,206,31,276,359,101,198,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,2,2,5,9,3,8,6,4,0,19,20,0,9,0,14,10,4,2
04/10/2022,320,1,7,63,50,81,49,39,16,18,4,0,187,127,6,25,18,31,164,18,64,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,2,1,0,0,1,6,0,0,1,2,3,0,1
01/06/2021,1455,13,46,191,415,296,205,154,107,63,24,0,755,692,8,481,63,292,428,52,139,0,0,0,0,2,5,1,5,0,6,7,0,3,2,4,3,1,0,1,2,4,2,9,8,10,10,0,17,29,0,11,2,20,12,0,1
09/06/2021,279,4,23,70,66,53,41,17,21,7,4,0,139,139,1,58,10,83,81,7,40,0,0,1,0,0,0,3,0,0,2,2,0,1,0,2,1,0,0,3,3,3,1,4,7,0,2,0,16,7,0,5,1,13,2,0,2
04/12/2020,341,33,136,28,32,56,54,60,46,34,31,0,144,197,0,103,7,120,60,21,30,0,0,1,2,3,11,6,10,0,16,17,0,4,1,20,8,0,0,0,2,7,16,31,29,30,21,0,56,80,0,34,4,67,25,6,0
03/29/2021,729,3,35,96,237,136,94,91,47,18,10,0,386,343,0,186,29,180,249,17,68,0,0,0,0,1,1,1,0,0,0,3,0,1,0,1,1,0,0,0,3,6,5,10,5,2,4,0,18,17,0,6,1,17,9,1,1
11/12/2022,239,0,28,33,36,38,32,37,31,21,11,0,137,102,0,61,11,70,65,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,4,6,5,0,15,13,0,3,1,18,6,0,0
08/28/2021,359,3,28,80,91,62,51,31,25,11,8,0,186,172,1,79,11,122,84,13,50,0,0,0,0,0,1,0,2,0,1,2,0,0,0,1,2,0,0,0,2,4,4,6,5,3,4,0,16,12,0,5,0,16,7,0,0
04/20/2021,564,5,47,87,170,120,78,66,17,14,12,0,325,238,1,132,25,208,122,16,61,0,0,0,0,1,2,1,1,0,1,4,0,0,2,2,1,0,0,0,1,7,8,13,9,5,4,0,22,25,0,11,1,26,7,2,0
05/11/2022,1655,2,24,448,296,320,229,183,117,36,26,0,918,724,13,321,131,364,490,81,268,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,3,2,4,1,2,3,3,6,0,12,12,0,4,0,10,9,1,0
02/12/2021,357,13,21,42,105,68,48,26,40,20,8,0,168,189,0,100,15,72,116,22,32,0,0,1,2,2,2,3,3,0,5,8,0,3,0,4,6,0,0,1,2,2,3,3,5,4,1,0,9,12,0,4,1,8,6,2,0
04/23/2020,1466,36,167,32,192,206,223,239,246,161,167,0,780,684,2,546,24,494,202,68,132,0,1,1,4,3,9,8,10,0,9,27,0,13,2,14,7,0,0,1,6,14,22,26,39,31,28,0,79,88,0,61,6,57,31,10,2
08/24/2022,707,2,41,100,148,138,87,88,63,51,31,1,425,279,3,208,37,172,161,43,86,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1,3,2,2,4,9,5,15,0,25,16,0,9,1,17,11,3,0
02/12/2023,172,0,20,21,26,32,24,17,23,10,19,0,99,73,0,36,8,54,56,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,3,3,7,0,8,12,0,3,0,9,6,0,2
09/23/2020,391,6,25,49,118,89,59,38,27,6,5,0,189,196,6,167,9,48,115,23,29,0,0,0,1,0,1,2,2,0,2,4,0,0,0,4,2,0,0,1,4,5,4,4,3,2,2,0,17,8,0,12,0,3,8,2,0
12/01/2022,621,3,44,123,91,94,73,90,72,40,38,0,345,273,3,144,35,189,124,40,89,0,0,0,0,0,0,1,2,0,1,2,0,1,0,1,1,0,0,4,3,6,4,5,8,9,5,0,23,21,0,10,1,23,9,0,1
07/01/2020,266,13,22,17,98,51,32,27,25,6,10,0,154,111,1,96,2,71,73,2,22,0,0,0,3,2,2,2,4,0,5,8,0,6,0,4,3,0,0,1,1,0,4,5,4,3,4,0,11,11,0,5,1,11,4,0,1
12/08/2020,2053,35,83,272,456,394,319,301,165,96,50,0,1056,989,8,848,74,354,403,97,277,0,1,2,4,5,6,5,12,0,13,22,0,13,4,12,6,0,0,2,7,9,12,14,15,11,13,0,48,35,0,24,4,31,18,3,3
07/07/2020,341,4,25,35,107,69,55,44,19,8,4,0,184,156,1,105,12,95,83,10,36,0,0,0,0,0,3,0,1,0,3,1,0,3,0,1,0,0,0,0,2,3,2,5,4,6,3,0,9,16,0,4,2,13,4,1,1
04/02/2021,675,3,42,83,202,139,107,81,39,17,7,0,346,329,0,182,44,148,225,15,61,0,0,0,0,1,0,1,1,0,2,1,0,1,0,1,1,0,0,2,2,6,7,7,10,6,2,0,20,22,0,11,0,23,7,1,0
01/01/2022,1872,21,191,347,366,356,277,232,149,84,59,2,1000,869,3,447,81,513,405,121,305,0,0,0,1,3,6,6,5,0,10,11,0,4,1,12,4,0,0,11,21,23,18,27,26,35,30,0,102,89,0,50,6,102,28,2,3
02/05/2021,403,8,39,49,101,73,52,54,36,22,16,0,205,198,0,126,24,81,106,22,44,0,0,1,0,1,3,0,3,0,4,4,0,3,0,4,1,0,0,1,1,5,4,4,7,9,8,0,25,14,0,10,2,22,4,1,0
02/14/2021,143,9,16,22,38,29,19,17,4,12,2,0,75,68,0,32,8,26,53,7,17,0,0,0,0,0,2,3,4,0,4,5,0,2,0,3,4,0,0,1,1,3,0,3,2,4,2,0,9,7,0,5,0,6,5,0,0
03/28/2021,355,7,42,30,120,74,51,41,25,8,6,0,192,163,0,74,19,80,139,16,27,0,0,0,2,2,2,0,1,0,1,6,0,3,0,2,2,0,0,0,6,4,3,17,6,4,2,0,18,24,0,10,0,24,5,3,0
10/29/2020,1887,4,87,216,543,405,300,194,131,60,38,0,977,908,2,796,71,228,520,80,192,0,0,0,0,0,1,1,2,0,2,2,0,1,0,0,3,0,0,2,5,12,10,10,17,14,17,0,47,39,1,28,1,31,21,4,2
06/22/2020,218,9,31,23,60,34,38,26,19,15,3,0,113,105,0,110,3,48,32,5,20,0,1,0,0,2,3,1,2,0,5,4,0,7,0,1,1,0,0,1,4,6,3,6,4,4,3,0,15,16,0,15,0,13,3,0,0
07/14/2020,324,3,22,46,83,69,48,38,23,15,2,0,184,138,2,142,5,78,71,8,20,0,0,0,0,1,0,1,1,0,3,0,0,2,0,0,1,0,0,0,2,3,2,4,6,5,0,0,14,8,0,11,0,9,2,0,0
09/12/2022,602,2,27,130,88,102,78,82,55,46,21,0,339,260,3,170,42,128,120,32,110,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,1,0,3,3,4,4,5,7,0,10,17,0,9,2,3,11,1,1
02/03/2021,571,7,39,83,143,100,75,63,65,26,16,0,292,279,0,208,18,131,151,15,48,0,0,0,1,0,2,2,2,0,2,5,0,3,0,3,1,0,0,0,2,2,4,6,10,8,7,0,19,20,0,18,0,15,4,1,1
06/07/2021,102,9,15,20,20,11,19,14,10,6,2,0,53,49,0,34,3,37,18,3,7,0,0,0,1,4,2,1,1,0,3,6,0,5,0,4,0,0,0,1,0,0,4,4,2,3,1,0,11,4,0,5,0,7,3,0,0
03/12/2023,77,1,,9,6,15,16,9,10,7,5,0,37,40,0,20,4,19,22,4,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,
12/25/2022,117,1,43,20,10,15,14,14,20,11,13,0,64,53,0,31,3,42,26,4,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2,4,3,7,8,5,11,0,20,23,0,11,2,21,7,2,0
06/29/2022,976,0,41,104,218,211,148,129,90,40,36,0,571,397,8,214,73,218,284,48,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,2,4,7,7,8,0,21,20,0,6,5,19,10,1,0
09/12/2020,136,0,11,11,31,34,25,18,11,5,1,0,69,66,1,40,8,22,47,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,0,0,0,5,6,0,5,1,4,1,0,0
11/28/2022,888,1,38,193,135,136,102,121,109,57,35,0,511,374,3,219,41,294,175,37,122,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,5,2,1,4,14,9,0,17,21,0,6,1,16,14,0,1
